ensembl_gene_id	hgnc_symbol	chromosome_name
ENSG00000200554	RNU6-1020P	9
ENSG00000200556	RNU6-103P	16
ENSG00000200558	RNA5SP429	16
ENSG00000200560	RNU6-288P	17
ENSG00000200563	RNU6-640P	2
ENSG00000200571	RNU6-1284P	3
ENSG00000200575	RNU6-414P	1
ENSG00000200579		3
ENSG00000200587	RNA5SP514	X
ENSG00000200591		1
ENSG00000200594	RNU6-824P	6
ENSG00000200597	RNVU1-33	6
ENSG00000200620		X
ENSG00000200629	RNY1P11	7
ENSG00000200648	RNU6-226P	5
ENSG00000200651		17
ENSG00000200652		16
ENSG00000200665	RNU6-1188P	12
ENSG00000200674	RN7SKP160	1
ENSG00000200677		15
ENSG00000200683	RNU6-379P	22
ENSG00000200685		11
ENSG00000200688		12
ENSG00000200693		14
ENSG00000200706		6
ENSG00000200714		8
ENSG00000200719	RNA5SP260	8
ENSG00000200731	RNU1-124P	8
ENSG00000200732	RNU6-194P	6
ENSG00000200737		10
ENSG00000200755	RNA5SP68	1
ENSG00000200759	RNU6-884P	1
ENSG00000200783	RN7SKP180	17
ENSG00000200785	SNORD8	14
ENSG00000200788		9
ENSG00000200789	RNU1-65P	10
ENSG00000200792	SNORA80A	21
ENSG00000200794	RN7SKP250	12
ENSG00000200795	RNU4-1	12
ENSG00000200807	RNU1-32P	2
ENSG00000200814	RNU6-595P	12
ENSG00000200815	RNU6-1091P	7
ENSG00000200816	SNORA38	6
ENSG00000200830	RN7SKP134	12
ENSG00000200834		9
ENSG00000200840	RNU6-82P	13
ENSG00000200842		17
ENSG00000200847		7
ENSG00000200855		11
ENSG00000200867	RN7SKP36	4
ENSG00000200873	RNA5SP399	15
ENSG00000200874		7
ENSG00000200875	RNU6-340P	18
ENSG00000200879	SNORD14E	11
ENSG00000200882	RNU6-681P	3
ENSG00000200883		18
ENSG00000200884		5
ENSG00000200888		17
ENSG00000200889	RNU4-13P	17
ENSG00000200893	RNU6-944P	16
ENSG00000200897		12
ENSG00000200903	RNU1-42P	17
ENSG00000200906	RNU6-854P	X
ENSG00000200913	SNORD46	1
ENSG00000200914	RNA5SP435	17
ENSG00000200917	RNU6-553P	4
ENSG00000200922		9
ENSG00000200926	RNU6-960P	6
ENSG00000200953		12
ENSG00000200959	SNORA74A	5
ENSG00000200972	RNU5A-8P	1
ENSG00000200974	RNU4-87P	4
ENSG00000200976		22
ENSG00000200985	RNA5SP493	22
ENSG00000200997	RNVU1-34	17
ENSG00000200999		4
ENSG00000201010	RN7SKP224	2
ENSG00000201012		6
ENSG00000201013		2
ENSG00000201027	RN7SKP107	14
ENSG00000201028	RNU6-151P	1
ENSG00000201034		16
ENSG00000201035	RNA5SP469	19
ENSG00000201041	RNA5SP242	7
ENSG00000201044	RNU6-268P	2
ENSG00000201071		15
ENSG00000201076	RNU4-51P	2
ENSG00000201077	RNU6-188P	15
ENSG00000201078	RN7SKP214	22
ENSG00000201096	RNA5SP387	14
ENSG00000201098	RNY1	7
ENSG00000201104	RNU6-11P	7
ENSG00000201109	RNA5SP245	7
ENSG00000201113	RNU6-647P	2
ENSG00000201118		9
ENSG00000201121	RNY1P12	3
ENSG00000201134		1
ENSG00000201135	RNU6-777P	1
ENSG00000201136	RNU6-353P	15
ENSG00000201151		20
ENSG00000201160		2
ENSG00000201164	RNU4-36P	16
ENSG00000201176	RNU6-853P	4
ENSG00000201182	RNU6-670P	3
ENSG00000201183	RNVU1-3	1
ENSG00000201184	RNU4-68P	14
ENSG00000201198	RNU6-879P	12
ENSG00000201207		6
ENSG00000201208		12
ENSG00000201209		22
ENSG00000201217		3
ENSG00000201221	RNU4-40P	20
ENSG00000201223	RNU6-1305P	5
ENSG00000201229	SNORA63D	3
ENSG00000201231	RNU4-50P	8
ENSG00000201239		17
ENSG00000201255	RNU6-990P	17
ENSG00000201264	SNORD73B	4
ENSG00000201279		11
ENSG00000201294	RNU6-1019P	20
ENSG00000201296	RNU4-41P	12
ENSG00000201298	RNU6-1164P	5
ENSG00000201301	RNA5SP130	3
ENSG00000201302	SNORA65	9
ENSG00000201329		8
ENSG00000201339		3
ENSG00000201340		17
ENSG00000201342	RNU4-38P	3
ENSG00000201343		3
ENSG00000201346		20
ENSG00000201348	RNU105B	20
ENSG00000201358	RN7SKP193	14
ENSG00000201364	RN7SKP37	10
ENSG00000201367	RNU6-522P	6
ENSG00000201371		16
ENSG00000201372	RNU6-1251P	20
ENSG00000201376		14
ENSG00000201382	RNU6-558P	12
ENSG00000201384		14
ENSG00000201388	SNORA68B	19
ENSG00000201390	RNU6-1141P	10
ENSG00000201407		X
ENSG00000201413	RNA5SP141	3
ENSG00000201428	RN7SKP71	12
ENSG00000201433	RNU6-335P	4
ENSG00000201435	RNU4-24P	12
ENSG00000201440	RNA5SP515	X
ENSG00000201441	RNU6-646P	3
ENSG00000201448	SNORA63C	1
ENSG00000201451		9
ENSG00000201457	SNORA55	1
ENSG00000201458	RNU4-4P	3
ENSG00000201466		18
ENSG00000201469	RNA5SP379	12
ENSG00000201470	RNY4P7	2
ENSG00000201483		6
ENSG00000201491	RNU4-75P	1
ENSG00000201492	RNA5SP78	1
ENSG00000201498		20
ENSG00000201499	RNU6-312P	2
ENSG00000201501		20
ENSG00000201510	RN7SKP217	15
ENSG00000201511		3
ENSG00000201512	SNORA71C	20
ENSG00000201519	RNU6-645P	6
ENSG00000201524	RNU6-450P	17
ENSG00000201527	RNA5SP478	20
ENSG00000201532	RNA5SP194	5
ENSG00000201533	RN7SKP237	4
ENSG00000201535		11
ENSG00000201542		1
ENSG00000201544	SNORA16B	1
ENSG00000201545	RNU4-85P	3
ENSG00000201547		17
ENSG00000201548		10
ENSG00000201554		3
ENSG00000201555		6
ENSG00000201558	RNVU1-6	1
ENSG00000201563		12
ENSG00000201564	RN7SKP50	11
ENSG00000201565		7
ENSG00000201566		7
ENSG00000201573		14
ENSG00000201574	RNU1-93P	2
ENSG00000201579	RNU6-343P	12
ENSG00000201581	RN7SKP78	10
ENSG00000201586	RNU6-593P	11
ENSG00000201592		X
ENSG00000201595	RNA5SP132	3
ENSG00000201600	RN7SKP124	3
ENSG00000201616	RNU1-91P	11
ENSG00000201619		1
ENSG00000201635		3
ENSG00000201638	RNY4P16	1
ENSG00000201641	RNU6-1187P	4
ENSG00000201643	SNORA14A	7
ENSG00000201644		4
ENSG00000201649	RNY4P34	2
ENSG00000201654	RNU6-7	14
ENSG00000201659	RNU12-2P	X
ENSG00000201662	RNU6-60P	13
ENSG00000201680		6
ENSG00000201684	RN7SKP239	11
ENSG00000201687	RNU6-1107P	11
ENSG00000201695	RNA5SP334	11
ENSG00000201699	RNVU1-24	1
ENSG00000201709	RNU6-686P	15
ENSG00000201724		15
ENSG00000201725	RNU6-304P	1
ENSG00000201728	RNA5SP479	20
ENSG00000201733		11
ENSG00000201742	RNU6-563P	20
ENSG00000201746	RNU6-828P	1
ENSG00000201747	RNU6-534P	7
ENSG00000201749		9
ENSG00000201761	RNU6-336P	8
ENSG00000201766	RNA5SP302	10
ENSG00000201772	SNORA5C	7
ENSG00000201780	RNU6-275P	12
ENSG00000201782	RN7SKP226	8
ENSG00000201785	SNORD117	6
ENSG00000201793	RN7SKP9	13
ENSG00000201794	RN7SKP130	7
ENSG00000201800		3
ENSG00000201801	RNU5E-4P	1
ENSG00000201806	RNU4-8P	2
ENSG00000201807		6
ENSG00000201812	RNA5SP488	21
ENSG00000201818	RNY4P17	4
ENSG00000201820		14
ENSG00000201821	RNU4-9P	13
ENSG00000201823	SNORD48	6
ENSG00000201827		3
ENSG00000201830		9
ENSG00000201843		9
ENSG00000201850		16
ENSG00000201861	RNA5SP298	10
ENSG00000201863		4
ENSG00000201868		1
ENSG00000201882		X
ENSG00000201884		10
ENSG00000201896	RN7SKP153	8
ENSG00000201900	RNY1P13	1
ENSG00000201913		7
ENSG00000201916		22
ENSG00000201931	RNA5SP172	4
ENSG00000201942	RNA5SP363	12
ENSG00000201944		1
ENSG00000201957		3
ENSG00000201967	RN7SKP22	19
ENSG00000201988		6
ENSG00000201990		7
ENSG00000201998	SNORA23	11
ENSG00000202008		2
ENSG00000202014		4
ENSG00000202016	RNU6-619P	2
ENSG00000202019		22
ENSG00000202024	RNU6-934P	X
ENSG00000202031	SNORD38A	1
ENSG00000202034	RNU6-399P	12
ENSG00000202047	RNA5SP324	10
ENSG00000202054	RNA5SP152	4
ENSG00000202058	RN7SKP80	22
ENSG00000202059		2
ENSG00000202078		1
ENSG00000202079		1
ENSG00000202081	RNU6-1280P	15
ENSG00000202089	RNU6-1306P	11
ENSG00000202092	RNA5SP190	5
ENSG00000202100		17
ENSG00000202111	VTRNA1-2	5
ENSG00000202124	RNY4P3	16
ENSG00000202125	RNU1-100P	3
ENSG00000202141		2
ENSG00000202146		12
ENSG00000202150	RNU6-407P	20
ENSG00000202159	RNU6-742P	18
ENSG00000202172	RNU6-1327P	9
ENSG00000202175	RNA5SP128	3
ENSG00000202177		3
ENSG00000202184	RNU6-1283P	1
ENSG00000202187	RNA5SP355	12
ENSG00000202189	SNORA30B	9
ENSG00000202190		10
ENSG00000202193	RNA5SP427	16
ENSG00000202206	RNU6-169P	2
ENSG00000202217	RN7SKP47	9
ENSG00000202222		1
ENSG00000202225	RNA5SP240	7
ENSG00000202227	RNU6-282P	2
ENSG00000202229	RNU6-1138P	14
ENSG00000202231		X
ENSG00000202237	RNU6-53P	13
ENSG00000202239	RNU6-396P	21
ENSG00000202242	RNU6-1276P	8
ENSG00000202255		20
ENSG00000202259	RNU6-1318P	1
ENSG00000202260	RN7SKP69	20
ENSG00000202261	SNORD115-44	15
ENSG00000202272		X
ENSG00000202279		X
ENSG00000202290	RNA5SP37	13
ENSG00000202297	RNY3P12	10
ENSG00000202309		2
ENSG00000202310		8
ENSG00000202314	SNORD6	11
ENSG00000202317	RNU1-84P	11
ENSG00000202318		12
ENSG00000202322	RNA5SP131	3
ENSG00000202336	RNU6-359P	16
ENSG00000202337	RNU6-8	14
ENSG00000202343		6
ENSG00000202347	RNU1-16P	13
ENSG00000202354	RNY3	7
ENSG00000202358	RNU6-652P	4
ENSG00000202360	RN7SKP249	8
ENSG00000202379		3
ENSG00000202380	RNU1-55P	20
ENSG00000202382		2
ENSG00000202385		1
ENSG00000202389		17
ENSG00000202392	RN7SKP292	4
ENSG00000202398	RNU6-61P	13
ENSG00000202399		8
ENSG00000202400	SNORD82	2
ENSG00000202408	RNVU1-21	1
ENSG00000202411	RNA5SP259	8
ENSG00000202412	RNY3P13	3
ENSG00000202414		20
ENSG00000202415	RN7SKP269	1
ENSG00000202417		5
ENSG00000202430	RNA5SP88	2
ENSG00000202434		2
ENSG00000202441	RNY4P10	6
ENSG00000202459		14
ENSG00000202461		1
ENSG00000202470		12
ENSG00000202472	RNA5SP248	7
ENSG00000202474	RNA5SP283	9
ENSG00000202479		2
ENSG00000202490	RNU6-597P	14
ENSG00000202497	RNU6-898P	16
ENSG00000202502	RNA5SP151	3
ENSG00000202512	RN7SKP230	5
ENSG00000202513	RNU6-805P	10
ENSG00000202514		8
ENSG00000202515	VTRNA1-3	5
ENSG00000202517		3
ENSG00000202522		11
ENSG00000202533		5
ENSG00000202534	RNU6-1329P	12
ENSG00000202538	RNU4-2	12
ENSG00000202566	MIR421	X
ENSG00000203258		11
ENSG00000203262		X
ENSG00000203266		20
ENSG00000203279		9
ENSG00000203280	KIAA1671-AS1	22
ENSG00000203286		9
ENSG00000203288	TDRKH-AS1	1
ENSG00000203307	FAM78B-AS1	1
ENSG00000203321	CARNMT1-AS1	9
ENSG00000203325		1
ENSG00000203326	ZNF525	19
ENSG00000203327		2
ENSG00000203334		11
ENSG00000203356	LINC01562	1
ENSG00000203362	POLH-AS1	6
ENSG00000203363	GPR160P1	2
ENSG00000203364		9
ENSG00000203387	SNF8P1	2
ENSG00000203392		15
ENSG00000203395		2
ENSG00000203397	SHISA5P2	X
ENSG00000203402		X
ENSG00000203411		15
ENSG00000203413	ACTBP6	8
ENSG00000203414	BTBD7P1	10
ENSG00000203416	FAM32BP	22
ENSG00000203434		10
ENSG00000203435	E2F3P2	2
ENSG00000203436		4
ENSG00000203437		12
ENSG00000203441	LINC00449	13
ENSG00000203446	SUGCT-AS1	7
ENSG00000203462		7
ENSG00000203472		16
ENSG00000203485	INF2	14
ENSG00000203489	HMGB1P39	6
ENSG00000203496		10
ENSG00000203497	PDCD4-AS1	10
ENSG00000203498		6
ENSG00000203499	IQANK1	8
ENSG00000203506	RBMS3-AS2	3
ENSG00000203520		11
ENSG00000203527	SCUBE1-AS1	22
ENSG00000203531		2
ENSG00000203546		14
ENSG00000203565		10
ENSG00000203573		15
ENSG00000203581	OR1F2P	16
ENSG00000203585	LINC02408	12
ENSG00000203588	IGBP1-AS1	X
ENSG00000203593		12
ENSG00000203601	LINC00970	1
ENSG00000203605		1
ENSG00000203616	RHOT1P2	21
ENSG00000203620		1
ENSG00000203635		2
ENSG00000203644		3
ENSG00000203645	LINC00501	3
ENSG00000203647		3
ENSG00000203648		12
ENSG00000203650	LINC01285	X
ENSG00000203666	EFCAB2	1
ENSG00000203667	COX20	1
ENSG00000203668	CHML	1
ENSG00000203684	IBA57-DT	1
ENSG00000203685	STUM	1
ENSG00000203690	TCP10L3	6
ENSG00000203697	CAPN8	1
ENSG00000203705	TATDN3	1
ENSG00000203709	MIR29B2CHG	1
ENSG00000203710	CR1	1
ENSG00000203711	LINC02901	6
ENSG00000203721	LINC00862	1
ENSG00000203722	RAET1G	6
ENSG00000203724	C1orf53	1
ENSG00000203727	SAMD5	6
ENSG00000203730	TEDDM1	1
ENSG00000203734	ECT2L	6
ENSG00000203737	GPR52	1
ENSG00000203739	PRDX6-AS1	1
ENSG00000203747	FCGR3A	1
ENSG00000203756	TMEM244	6
ENSG00000203760	CENPW	6
ENSG00000203761	MSTO2P	1
ENSG00000203772	SPRN	10
ENSG00000203778	FAM229B	6
ENSG00000203780	FANK1	10
ENSG00000203782	LORICRIN	1
ENSG00000203791	EEF1AKMT2	10
ENSG00000203797	DDO	6
ENSG00000203799	CCDC162P	6
ENSG00000203801	LINC00222	6
ENSG00000203804	ADAMTSL4-AS1	1
ENSG00000203809	LIN28B-AS1	6
ENSG00000203814	H2BC18	1
ENSG00000203825		1
ENSG00000203852	H3C15	1
ENSG00000203855	HSD3BP4	1
ENSG00000203865	ATP1A1-AS1	1
ENSG00000203867	RBM20	10
ENSG00000203870	SMIM9	X
ENSG00000203872	C6orf163	6
ENSG00000203875	SNHG5	6
ENSG00000203876	ADD3-AS1	10
ENSG00000203878	CHIAP2	1
ENSG00000203879	GDI1	X
ENSG00000203880	PCMTD2	20
ENSG00000203896	LIME1	20
ENSG00000203907	OOEP	6
ENSG00000203910	C1orf146	1
ENSG00000203914	HSP90B3P	1
ENSG00000203930	LINC00632	X
ENSG00000203943	SAMD13	1
ENSG00000203950	RTL8A	X
ENSG00000203963	C1orf141	1
ENSG00000203965	EFCAB7	1
ENSG00000203985	LDLRAD1	1
ENSG00000203987		9
ENSG00000203993	ARRDC1-AS1	9
ENSG00000203995	ZYG11A	1
ENSG00000203999	LINC01270	20
ENSG00000204001	LCN8	9
ENSG00000204010	IFIT1B	10
ENSG00000204020	LIPN	10
ENSG00000204021	LIPK	10
ENSG00000204022	LIPJ	10
ENSG00000204025	TRPC5OS	X
ENSG00000204031	LCN1P2	9
ENSG00000204044	SLC12A5-AS1	20
ENSG00000204052	LRRC73	6
ENSG00000204054	LINC00963	9
ENSG00000204055	IER5L-AS1	9
ENSG00000204065	TCEAL5	X
ENSG00000204070	SYS1	20
ENSG00000204071	TCEAL6	X
ENSG00000204072	ARMCX7P	X
ENSG00000204084	INPP5B	1
ENSG00000204086	RPA4	X
ENSG00000204091	TDRG1	6
ENSG00000204099	NEU4	2
ENSG00000204103	MAFB	20
ENSG00000204104	TRAF3IP1	2
ENSG00000204110	LINC02520	6
ENSG00000204113	BMP2KL	X
ENSG00000204116	CHIC1	X
ENSG00000204117		20
ENSG00000204120	GIGYF2	2
ENSG00000204121	ECEL1P1	2
ENSG00000204130	RUFY2	10
ENSG00000204131	NHSL2	X
ENSG00000204136	GGTA1	9
ENSG00000204138	PHACTR4	1
ENSG00000204147	ASAH2B	10
ENSG00000204149	AGAP6	10
ENSG00000204152	TIMM23B	10
ENSG00000204160	ZDHHC18	1
ENSG00000204161	TMEM273	10
ENSG00000204165	CXorf65	X
ENSG00000204172	AGAP9	10
ENSG00000204173	LRRC37A5P	9
ENSG00000204176	SYT15	10
ENSG00000204177	BMS1P1	10
ENSG00000204178	MACO1	1
ENSG00000204179	PTPN20	10
ENSG00000204183	GDF5-AS1	20
ENSG00000204186	ZDBF2	2
ENSG00000204188	GGNBP1	6
ENSG00000204193	TXNDC8	9
ENSG00000204209	DAXX	6
ENSG00000204217	BMPR2	2
ENSG00000204219	TCEA3	1
ENSG00000204220	PFDN6	6
ENSG00000204227	RING1	6
ENSG00000204228	HSD17B8	6
ENSG00000204231	RXRB	6
ENSG00000204237	OXLD1	17
ENSG00000204241	LINC02731	11
ENSG00000204248	COL11A2	6
ENSG00000204252	HLA-DOA	6
ENSG00000204253	HNRNPCP2	2
ENSG00000204256	BRD2	6
ENSG00000204257	HLA-DMA	6
ENSG00000204261	PSMB8-AS1	6
ENSG00000204262	COL5A2	2
ENSG00000204264	PSMB8	6
ENSG00000204267	TAP2	6
ENSG00000204271	SPIN3	X
ENSG00000204272	NBDY	X
ENSG00000204277	LINC01993	17
ENSG00000204283	LINC01973	17
ENSG00000204287	HLA-DRA	6
ENSG00000204290	BTNL2	6
ENSG00000204291	COL15A1	9
ENSG00000204296	TSBP1	6
ENSG00000204301	NOTCH4	6
ENSG00000204304	PBX2	6
ENSG00000204305	AGER	6
ENSG00000204308	RNF5	6
ENSG00000204310	AGPAT1	6
ENSG00000204311	PJVK	2
ENSG00000204314	PRRT1	6
ENSG00000204315	FKBPL	6
ENSG00000204316	MRPL38	17
ENSG00000204323	SMIM5	17
ENSG00000204334	ERICH2	2
ENSG00000204335	SP5	2
ENSG00000204338	CYP21A1P	6
ENSG00000204344	STK19	6
ENSG00000204345	CD300LD	17
ENSG00000204347	BTBD17	17
ENSG00000204348	DXO	6
ENSG00000204351	SKIV2L	6
ENSG00000204352	C9orf129	9
ENSG00000204356	NELFE	6
ENSG00000204366	ZBTB12	6
ENSG00000204370	SDHD	11
ENSG00000204371	EHMT2	6
ENSG00000204380	PKP4-AS1	2
ENSG00000204381	LAYN	11
ENSG00000204385	SLC44A4	6
ENSG00000204386	NEU1	6
ENSG00000204387	SNHG32	6
ENSG00000204388	HSPA1B	6
ENSG00000204389	HSPA1A	6
ENSG00000204390	HSPA1L	6
ENSG00000204392	LSM2	6
ENSG00000204393	NOL4L-DT	20
ENSG00000204394	VARS1	6
ENSG00000204396	VWA7	6
ENSG00000204397	CARD16	11
ENSG00000204398		13
ENSG00000204403	CASP12	11
ENSG00000204406	MBD5	2
ENSG00000204410	MSH5	6
ENSG00000204414	CSHL1	17
ENSG00000204420	MPIG6B	6
ENSG00000204421	LY6G6C	6
ENSG00000204424	LY6G6F	6
ENSG00000204427	ABHD16A	6
ENSG00000204428	LY6G5C	6
ENSG00000204434	POTEKP	2
ENSG00000204435	CSNK2B	6
ENSG00000204438	GPANK1	6
ENSG00000204439	C6orf47	6
ENSG00000204442	NALF1	13
ENSG00000204444	APOM	6
ENSG00000204463	BAG6	6
ENSG00000204464	TMEM51-AS2	1
ENSG00000204469	PRRC2A	6
ENSG00000204472	AIF1	6
ENSG00000204475	NCR3	6
ENSG00000204482	LST1	6
ENSG00000204498	NFKBIL1	6
ENSG00000204514	ZNF814	19
ENSG00000204516	MICB	6
ENSG00000204518	AADACL4	1
ENSG00000204519	ZNF551	19
ENSG00000204520	MICA	6
ENSG00000204524	ZNF805	19
ENSG00000204525	HLA-C	6
ENSG00000204528	PSORS1C3	6
ENSG00000204531	POU5F1	6
ENSG00000204532	ZSCAN5C	19
ENSG00000204536	CCHCR1	6
ENSG00000204539	CDSN	6
ENSG00000204540	PSORS1C1	6
ENSG00000204544	MUC21	6
ENSG00000204556		20
ENSG00000204560	DHX16	6
ENSG00000204564	C6orf136	6
ENSG00000204568	MRPS18B	6
ENSG00000204569	PPP1R10	6
ENSG00000204572	KRTAP5-10	11
ENSG00000204574	ABCF1	6
ENSG00000204576	PRR3	6
ENSG00000204577	LILRB3	19
ENSG00000204580	DDR1	6
ENSG00000204581	ACOXL-AS1	2
ENSG00000204583	LRCOL1	12
ENSG00000204584		17
ENSG00000204590	GNL1	6
ENSG00000204592	HLA-E	6
ENSG00000204595	DPRX	19
ENSG00000204599	TRIM39	6
ENSG00000204603	LINC01257	12
ENSG00000204604	ZNF468	19
ENSG00000204610	TRIM15	6
ENSG00000204611	ZNF616	19
ENSG00000204613	TRIM10	6
ENSG00000204614	TRIM40	6
ENSG00000204616	TRIM31	6
ENSG00000204618	RNF39	6
ENSG00000204619	PPP1R11	6
ENSG00000204620		X
ENSG00000204622	HLA-J	6
ENSG00000204623	ZNRD1ASP	6
ENSG00000204624	DISP3	1
ENSG00000204625	HCG9	6
ENSG00000204628	RACK1	5
ENSG00000204632	HLA-G	6
ENSG00000204634	TBC1D8	2
ENSG00000204637	ARPP19P2	2
ENSG00000204642	HLA-F	6
ENSG00000204644	ZFP57	6
ENSG00000204650	LINC02210	17
ENSG00000204652	RPS26P8	17
ENSG00000204653	ASPDH	19
ENSG00000204655	MOG	6
ENSG00000204658	CST9LP2	20
ENSG00000204659	CBY3	5
ENSG00000204661	C5orf60	5
ENSG00000204666	ZNF473CR	19
ENSG00000204673	AKT1S1	19
ENSG00000204677	FAM153CP	5
ENSG00000204681	GABBR1	6
ENSG00000204682	MIR1915HG	10
ENSG00000204685	STARD7-AS1	2
ENSG00000204688	OR2H1	6
ENSG00000204705	UBTFL5	2
ENSG00000204706	MAMDC2-AS1	9
ENSG00000204709	LINC01556	6
ENSG00000204710	SPDYC	11
ENSG00000204711	CFAP95	9
ENSG00000204713	TRIM27	6
ENSG00000204718	CNN2P12	13
ENSG00000204740	MALRD1	10
ENSG00000204745		2
ENSG00000204758	RPL26L1-AS1	5
ENSG00000204764	RANBP17	5
ENSG00000204767	INSYN2B	5
ENSG00000204778	CBWD4P	9
ENSG00000204789	ZNF204P	6
ENSG00000204790		9
ENSG00000204791	SMPD5	8
ENSG00000204792	LINC01291	2
ENSG00000204802	FAM88C	9
ENSG00000204814		9
ENSG00000204815	ODAD4	17
ENSG00000204822	MRPL53	2
ENSG00000204832	ST8SIA6-AS1	10
ENSG00000204837	FGF7P3	9
ENSG00000204839	MROH6	8
ENSG00000204842	ATXN2	12
ENSG00000204843	DCTN1	2
ENSG00000204851	PNMA8B	19
ENSG00000204852	TCTN1	12
ENSG00000204856	FAM216A	12
ENSG00000204859	ZBTB48	1
ENSG00000204860	FAM201A	9
ENSG00000204866	IGFL2	19
ENSG00000204869	IGFL4	19
ENSG00000204872	NAT8B	2
ENSG00000204882	GPR20	8
ENSG00000204894		7
ENSG00000204899	MZT1	13
ENSG00000204904	LINC01545	X
ENSG00000204909	SPINK9	5
ENSG00000204913	LRRC3C	17
ENSG00000204920	ZNF155	19
ENSG00000204922	UQCC3	11
ENSG00000204923	FBXO48	2
ENSG00000204929	LINC02934	2
ENSG00000204930	FAM221B	9
ENSG00000204934	ATP6V0E2-AS1	7
ENSG00000204936	CD177	19
ENSG00000204941	PSG5	19
ENSG00000204946	ZNF783	7
ENSG00000204947	ZNF425	7
ENSG00000204949	FAM83A-AS1	8
ENSG00000204952	FBXO47	17
ENSG00000204954	C12orf73	12
ENSG00000204959	ARHGEF34P	7
ENSG00000204960	BLACE	7
ENSG00000204961	PCDHA9	5
ENSG00000204965	PCDHA5	5
ENSG00000204967	PCDHA4	5
ENSG00000204970	PCDHA1	5
ENSG00000204971		11
ENSG00000204977	TRIM13	13
ENSG00000204978	ERICH4	19
ENSG00000204983	PRSS1	7
ENSG00000204990		7
ENSG00000204991	SPIRE2	16
ENSG00000204993	CRTC1P1	2
ENSG00000205002	AARD	8
ENSG00000205015	LINC02138	16
ENSG00000205018		16
ENSG00000205022	PABPN1L	16
ENSG00000205037		16
ENSG00000205038	PKHD1L1	8
ENSG00000205041		19
ENSG00000205045	SLFN12L	17
ENSG00000205054	LINC01121	2
ENSG00000205056	LINC02397	12
ENSG00000205057	CLLU1-AS1	12
ENSG00000205060	SLC35B4	7
ENSG00000205076	LGALS7	19
ENSG00000205078	SYCE1L	16
ENSG00000205084	TMEM231	16
ENSG00000205086	LINC02898	2
ENSG00000205089	CCNI2	5
ENSG00000205090	TMEM240	1
ENSG00000205097	FRG2	4
ENSG00000205105	COX17P1	13
ENSG00000205106	LINC02716	11
ENSG00000205108	FAM205A	9
ENSG00000205111	CDKL4	2
ENSG00000205126	ACCSL	11
ENSG00000205129	C4orf47	4
ENSG00000205133	TRIQK	8
ENSG00000205138	SDHAF1	19
ENSG00000205143	ARID3C	9
ENSG00000205155	PSENEN	19
ENSG00000205176	REXO1L1P	8
ENSG00000205177	C11orf91	11
ENSG00000205181	LINC00654	20
ENSG00000205184	SLC10A5P1	8
ENSG00000205189	ZBTB10	8
ENSG00000205208	C4orf46	4
ENSG00000205209	SCGB2B2	19
ENSG00000205212	CCDC144NL	17
ENSG00000205213	LGR4	11
ENSG00000205215	KRT17P7	17
ENSG00000205220	PSMB10	16
ENSG00000205221	VIT	2
ENSG00000205231	TTLL10-AS1	1
ENSG00000205236		7
ENSG00000205238	SPDYE2	7
ENSG00000205240	OR7E36P	13
ENSG00000205250	E2F4	16
ENSG00000205267	DGAT2L7P	7
ENSG00000205268	PDE7A	8
ENSG00000205269	TMEM170B	6
ENSG00000205274	TRBV20OR9-2	9
ENSG00000205277	MUC12	7
ENSG00000205293	LINC01602	8
ENSG00000205300		20
ENSG00000205302	SNX2	5
ENSG00000205307	SAP25	7
ENSG00000205309	NT5M	17
ENSG00000205323	SARNP	12
ENSG00000205325		17
ENSG00000205327	OR6C68	12
ENSG00000205333	GOLGA2P1	8
ENSG00000205334	LINC01460	2
ENSG00000205336	ADGRG1	16
ENSG00000205339	IPO7	11
ENSG00000205352	PRR13	12
ENSG00000205356	TECPR1	7
ENSG00000205358	MT1H	16
ENSG00000205361	MT1DP	16
ENSG00000205362	MT1A	16
ENSG00000205363	INSYN1	15
ENSG00000205364	MT1M	16
ENSG00000205396	LINC00661	19
ENSG00000205403	CFI	4
ENSG00000205409	OR52E6	11
ENSG00000205412	HNRNPA1P20	3
ENSG00000205413	SAMD9	7
ENSG00000205414		16
ENSG00000205420	KRT6A	12
ENSG00000205423	CNEP1R1	16
ENSG00000205424	PCBP3-AS1	21
ENSG00000205426	KRT81	12
ENSG00000205436	EXOC3L4	14
ENSG00000205439	KRTAP12-3	21
ENSG00000205444		6
ENSG00000205445	KRTAP10-2	21
ENSG00000205449	NBPF22P	5
ENSG00000205456	TP53TG3D	16
ENSG00000205464	ATP6AP1L	5
ENSG00000205476	CCDC85C	14
ENSG00000205482	SPDYE18	7
ENSG00000205485	LINC03009	7
ENSG00000205488	CALML3-AS1	10
ENSG00000205500	MAPRE3-AS1	2
ENSG00000205502	C2CD4B	15
ENSG00000205517	RGL3	19
ENSG00000205531	NAP1L4	11
ENSG00000205534	SMG1P2	16
ENSG00000205537		12
ENSG00000205542	TMSB4X	X
ENSG00000205544	TMEM256	17
ENSG00000205559	CHKB-DT	22
ENSG00000205560	CPT1B	22
ENSG00000205571	SMN2	5
ENSG00000205572	SERF1B	5
ENSG00000205578	POM121B	7
ENSG00000205579	DYNLL1P1	14
ENSG00000205581	HMGN1	21
ENSG00000205583	STAG3L1	7
ENSG00000205584		7
ENSG00000205592	MUC19	12
ENSG00000205593	DENND6B	22
